cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=15.646400:y=35.077400<->AISLE:x=16.103600:y=35.077400,edge,9,7,3.428999999998723,3.428999999998723,0.0,0.0,3.428999999998723,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=37.363400<->AISLE:x=16.103600:y=37.363400,edge,3,3,1.142999999998807,1.142999999998807,0.0,0.0,1.142999999998807,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=16.027400<->AISLE:x=16.510000:y=16.027400,edge,4,2,1.3546666666666596,1.3546666666666596,0.0,0.0,1.3546666666666596,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=19.075400<->AISLE:x=16.510000:y=19.075400,edge,31,8,10.498666666664349,10.498666666664349,0.0,0.0,10.498666666664349,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=21.361400<->AISLE:x=16.510000:y=21.361400,edge,22,7,7.450666666664816,7.450666666664816,0.0,0.0,7.450666666664816,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=23.647400<->AISLE:x=16.510000:y=23.647400,edge,8,5,2.709333333332779,2.709333333332779,0.0,0.0,2.709333333332779,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=25.933400<->AISLE:x=16.510000:y=25.933400,edge,15,8,5.07999999999879,5.07999999999879,0.0,0.0,5.07999999999879,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=28.219400<->AISLE:x=16.510000:y=28.219400,edge,61,8,20.65866666666162,20.65866666666162,0.0,0.0,20.65866666666162,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=30.505400<->AISLE:x=16.510000:y=30.505400,edge,4,2,1.3546666666662759,1.3546666666662759,0.0,0.0,1.3546666666662759,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=32.791400<->AISLE:x=16.510000:y=32.791400,edge,3,3,1.015999999999849,1.015999999999849,0.0,0.0,1.015999999999849,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=35.077400<->AISLE:x=16.510000:y=35.077400,edge,9,7,3.0479999999996608,3.0479999999996608,0.0,0.0,3.0479999999996608,0.0,1,0.0,A001
EDGE:AISLE:x=16.103600:y=37.363400<->AISLE:x=16.510000:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=16.027400<->AISLE:x=16.916400:y=16.027400,edge,2,1,0.677333333333336,0.677333333333336,0.0,0.0,0.677333333333336,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=19.075400<->AISLE:x=16.916400:y=19.075400,edge,23,7,7.7893333333315695,7.7893333333315695,0.0,0.0,7.7893333333315695,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=21.361400<->AISLE:x=16.916400:y=21.361400,edge,22,7,7.450666666664816,7.450666666664816,0.0,0.0,7.450666666664816,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=23.647400<->AISLE:x=16.916400:y=23.647400,edge,8,5,2.709333333332779,2.709333333332779,0.0,0.0,2.709333333332779,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=25.933400<->AISLE:x=16.916400:y=25.933400,edge,15,8,5.07999999999879,5.07999999999879,0.0,0.0,5.07999999999879,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=28.219400<->AISLE:x=16.916400:y=28.219400,edge,45,8,15.239999999996044,15.239999999996044,0.0,0.0,15.239999999996044,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=30.505400<->AISLE:x=16.916400:y=30.505400,edge,6,2,2.0319999999995844,2.0319999999995844,0.0,0.0,2.0319999999995844,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=32.791400<->AISLE:x=16.916400:y=32.791400,edge,3,3,1.015999999999849,1.015999999999849,0.0,0.0,1.015999999999849,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=35.077400<->AISLE:x=16.916400:y=35.077400,edge,5,5,1.6933333333330438,1.6933333333330438,0.0,0.0,1.6933333333330438,0.0,1,0.0,A001
EDGE:AISLE:x=16.510000:y=37.363400<->AISLE:x=16.916400:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=19.075400<->SUP:RC-09,edge,13,7,5.503333333338617,5.503333333338617,0.0,0.0,5.503333333338617,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=21.361400<->SUP:RC-10,edge,22,7,9.313333333343891,9.313333333343891,0.0,0.0,9.313333333343891,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=23.647400<->SUP:RC-11,edge,8,5,3.3866666666696688,3.3866666666696688,0.0,0.0,3.3866666666696688,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=25.933400<->SUP:RC-12,edge,13,8,5.503333333338617,5.503333333338617,0.0,0.0,5.503333333338617,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=28.219400<->SUP:RC-13,edge,25,6,10.58333333334376,10.58333333334376,0.0,0.0,10.58333333334376,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=30.505400<->SUP:RC-14,edge,6,2,2.540000000002294,2.540000000002294,0.0,0.0,2.540000000002294,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=32.791400<->SUP:RC-15,edge,3,3,1.2700000000007776,1.2700000000007776,0.0,0.0,1.2700000000007776,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=35.077400<->SUP:RC-16,edge,5,5,2.116666666668209,2.116666666668209,0.0,0.0,2.116666666668209,0.0,1,0.0,A001
EDGE:AISLE:x=16.916400:y=37.363400<->SUP:RC-17,edge,3,3,1.2700000000015166,1.2700000000015166,0.0,0.0,1.2700000000015166,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=16.027400<->AISLE:x=2.590800:y=16.027400,edge,8,4,2.709333333333248,2.709333333333248,0.0,0.0,2.709333333333248,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=16.027400<->SUP:LC-08,edge,6,3,2.540000000001598,2.540000000001598,0.0,0.0,2.540000000001598,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=19.075400<->AISLE:x=2.590800:y=19.075400,edge,12,5,4.0639999999986,4.0639999999986,0.0,0.0,4.0639999999986,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=19.075400<->SUP:LC-09,edge,14,5,5.926666666674862,5.926666666674862,0.0,0.0,5.926666666674862,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=21.361400<->AISLE:x=2.590800:y=21.361400,edge,19,6,6.434666666665876,6.434666666665876,0.0,0.0,6.434666666665876,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=21.361400<->SUP:LC-10,edge,21,6,8.890000000005259,8.890000000005259,0.0,0.0,8.890000000005259,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=23.647400<->AISLE:x=2.590800:y=23.647400,edge,36,8,12.191999999997478,12.191999999997478,0.0,0.0,12.191999999997478,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=23.647400<->SUP:LC-11,edge,38,8,16.086666666682362,16.086666666682362,0.0,0.0,16.086666666682362,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=25.933400<->AISLE:x=2.590800:y=25.933400,edge,22,7,7.45066666666537,7.45066666666537,0.0,0.0,7.45066666666537,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=25.933400<->SUP:LC-12,edge,22,7,9.313333333339926,9.313333333339926,0.0,0.0,9.313333333339926,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=28.219400<->AISLE:x=2.590800:y=28.219400,edge,23,7,7.789333333332195,7.789333333332195,0.0,0.0,7.789333333332195,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=28.219400<->SUP:LC-13,edge,25,7,10.583333333340647,10.583333333340647,0.0,0.0,10.583333333340647,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=30.505400<->AISLE:x=2.590800:y=30.505400,edge,24,6,8.127999999999034,8.127999999999034,0.0,0.0,8.127999999999034,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=30.505400<->SUP:LC-14,edge,20,6,8.466666666670264,8.466666666670264,0.0,0.0,8.466666666670264,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=32.791400<->AISLE:x=2.590800:y=32.791400,edge,21,8,7.111999999999199,7.111999999999199,0.0,0.0,7.111999999999199,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=32.791400<->SUP:LC-15,edge,21,8,8.890000000004335,8.890000000004335,0.0,0.0,8.890000000004335,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=35.077400<->AISLE:x=2.590800:y=35.077400,edge,11,5,3.7253333333328698,3.7253333333328698,0.0,0.0,3.7253333333328698,0.0,1,0.0,A001
EDGE:AISLE:x=2.184400:y=35.077400<->SUP:LC-16,edge,11,5,4.656666666668784,4.656666666668784,0.0,0.0,4.656666666668784,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=16.027400<->AISLE:x=2.997200:y=16.027400,edge,8,4,2.709333333333248,2.709333333333248,0.0,0.0,2.709333333333248,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=19.075400<->AISLE:x=2.997200:y=19.075400,edge,12,5,4.0639999999986,4.0639999999986,0.0,0.0,4.0639999999986,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=21.361400<->AISLE:x=2.997200:y=21.361400,edge,19,6,6.434666666665876,6.434666666665876,0.0,0.0,6.434666666665876,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=23.647400<->AISLE:x=2.997200:y=23.647400,edge,36,7,12.19199999999745,12.19199999999745,0.0,0.0,12.19199999999745,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=25.933400<->AISLE:x=2.997200:y=25.933400,edge,22,7,7.45066666666537,7.45066666666537,0.0,0.0,7.45066666666537,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=28.219400<->AISLE:x=2.997200:y=28.219400,edge,23,7,7.789333333332195,7.789333333332195,0.0,0.0,7.789333333332195,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=30.505400<->AISLE:x=2.997200:y=30.505400,edge,20,6,6.773333333332644,6.773333333332644,0.0,0.0,6.773333333332644,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=32.791400<->AISLE:x=2.997200:y=32.791400,edge,19,8,6.4346666666658905,6.4346666666658905,0.0,0.0,6.4346666666658905,0.0,1,0.0,A001
EDGE:AISLE:x=2.590800:y=35.077400<->AISLE:x=2.997200:y=35.077400,edge,11,5,3.7253333333328698,3.7253333333328698,0.0,0.0,3.7253333333328698,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=16.027400<->AISLE:x=3.454400:y=16.027400,edge,8,4,3.0479999999988934,3.0479999999988934,0.0,0.0,3.0479999999988934,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=19.075400<->AISLE:x=3.454400:y=19.075400,edge,12,5,4.571999999993409,4.571999999993409,0.0,0.0,4.571999999993409,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=21.361400<->AISLE:x=3.454400:y=21.361400,edge,21,7,8.000999999994548,8.000999999994548,0.0,0.0,8.000999999994548,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=23.647400<->AISLE:x=3.454400:y=23.647400,edge,32,7,12.191999999990685,12.191999999990685,0.0,0.0,12.191999999990685,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=25.933400<->AISLE:x=3.454400:y=25.933400,edge,22,7,8.381999999994264,8.381999999994264,0.0,0.0,8.381999999994264,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=28.219400<->AISLE:x=3.454400:y=28.219400,edge,23,7,8.762999999994918,8.762999999994918,0.0,0.0,8.762999999994918,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=30.505400<->AISLE:x=3.454400:y=30.505400,edge,20,6,7.619999999996736,7.619999999996736,0.0,0.0,7.619999999996736,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=32.791400<->AISLE:x=3.454400:y=32.791400,edge,21,8,8.000999999996225,8.000999999996225,0.0,0.0,8.000999999996225,0.0,1,0.0,A001
EDGE:AISLE:x=2.997200:y=35.077400<->AISLE:x=3.454400:y=35.077400,edge,11,5,4.190999999998013,4.190999999998013,0.0,0.0,4.190999999998013,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=16.027400<->AISLE:x=3.860800:y=16.027400,edge,6,4,2.0319999999997123,2.0319999999997123,0.0,0.0,2.0319999999997123,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=19.075400<->AISLE:x=3.860800:y=19.075400,edge,12,5,4.0639999999986,4.0639999999986,0.0,0.0,4.0639999999986,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=21.361400<->AISLE:x=3.860800:y=21.361400,edge,23,8,7.789333333332266,7.789333333332266,0.0,0.0,7.789333333332266,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=23.647400<->AISLE:x=3.860800:y=23.647400,edge,28,6,9.48266666666467,9.48266666666467,0.0,0.0,9.48266666666467,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=25.933400<->AISLE:x=3.860800:y=25.933400,edge,20,7,6.773333333332062,6.773333333332062,0.0,0.0,6.773333333332062,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=28.219400<->AISLE:x=3.860800:y=28.219400,edge,23,7,7.789333333332195,7.789333333332195,0.0,0.0,7.789333333332195,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=30.505400<->AISLE:x=3.860800:y=30.505400,edge,20,6,6.773333333332644,6.773333333332644,0.0,0.0,6.773333333332644,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=32.791400<->AISLE:x=3.860800:y=32.791400,edge,23,8,7.789333333332507,7.789333333332507,0.0,0.0,7.789333333332507,0.0,1,0.0,A001
EDGE:AISLE:x=3.454400:y=35.077400<->AISLE:x=3.860800:y=35.077400,edge,11,5,3.7253333333328698,3.7253333333328698,0.0,0.0,3.7253333333328698,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=16.027400<->AISLE:x=4.267200:y=16.027400,edge,14,7,4.741333333332719,4.741333333332719,0.0,0.0,4.741333333332719,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=19.075400<->AISLE:x=4.267200:y=19.075400,edge,12,5,4.0639999999986,4.0639999999986,0.0,0.0,4.0639999999986,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=21.361400<->AISLE:x=4.267200:y=21.361400,edge,21,7,7.111999999998957,7.111999999998957,0.0,0.0,7.111999999998957,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=23.647400<->AISLE:x=4.267200:y=23.647400,edge,24,6,8.127999999998508,8.127999999998508,0.0,0.0,8.127999999998508,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=25.933400<->AISLE:x=4.267200:y=25.933400,edge,24,7,8.127999999998679,8.127999999998679,0.0,0.0,8.127999999998679,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=28.219400<->AISLE:x=4.267200:y=28.219400,edge,21,7,7.111999999998886,7.111999999998886,0.0,0.0,7.111999999998886,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=30.505400<->AISLE:x=4.267200:y=30.505400,edge,22,6,7.450666666665953,7.450666666665953,0.0,0.0,7.450666666665953,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=32.791400<->AISLE:x=4.267200:y=32.791400,edge,25,8,8.466666666665844,8.466666666665844,0.0,0.0,8.466666666665844,0.0,1,0.0,A001
EDGE:AISLE:x=3.860800:y=35.077400<->AISLE:x=4.267200:y=35.077400,edge,13,5,4.402666666665951,4.402666666665951,0.0,0.0,4.402666666665951,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=16.027400<->AISLE:x=4.724400:y=16.027400,edge,16,7,6.095999999997417,6.095999999997417,0.0,0.0,6.095999999997417,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=19.075400<->AISLE:x=4.724400:y=19.075400,edge,12,5,4.571999999993466,4.571999999993466,0.0,0.0,4.571999999993466,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=21.361400<->AISLE:x=4.724400:y=21.361400,edge,25,8,9.524999999994606,9.524999999994606,0.0,0.0,9.524999999994606,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=23.647400<->AISLE:x=4.724400:y=23.647400,edge,24,6,9.143999999993184,9.143999999993184,0.0,0.0,9.143999999993184,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=25.933400<->AISLE:x=4.724400:y=25.933400,edge,26,7,9.905999999993185,9.905999999993185,0.0,0.0,9.905999999993185,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=28.219400<->AISLE:x=4.724400:y=28.219400,edge,23,7,8.76299999999378,8.76299999999378,0.0,0.0,8.76299999999378,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=30.505400<->AISLE:x=4.724400:y=30.505400,edge,24,6,9.143999999996737,9.143999999996737,0.0,0.0,9.143999999996737,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=32.791400<->AISLE:x=4.724400:y=32.791400,edge,25,8,9.524999999996226,9.524999999996226,0.0,0.0,9.524999999996226,0.0,1,0.0,A001
EDGE:AISLE:x=4.267200:y=35.077400<->AISLE:x=4.724400:y=35.077400,edge,15,6,5.714999999995683,5.714999999995683,0.0,0.0,5.714999999995683,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=16.027400<->AISLE:x=5.130800:y=16.027400,edge,20,7,6.773333333332673,6.773333333332673,0.0,0.0,6.773333333332673,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=19.075400<->AISLE:x=5.130800:y=19.075400,edge,14,5,4.741333333331681,4.741333333331681,0.0,0.0,4.741333333331681,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=21.361400<->AISLE:x=5.130800:y=21.361400,edge,27,8,9.143999999999139,9.143999999999139,0.0,0.0,9.143999999999139,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=23.647400<->AISLE:x=5.130800:y=23.647400,edge,28,6,9.48266666666487,9.48266666666487,0.0,0.0,9.48266666666487,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=25.933400<->AISLE:x=5.130800:y=25.933400,edge,24,7,8.127999999998451,8.127999999998451,0.0,0.0,8.127999999998451,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=28.219400<->AISLE:x=5.130800:y=28.219400,edge,27,7,9.143999999998385,9.143999999998385,0.0,0.0,9.143999999998385,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=30.505400<->AISLE:x=5.130800:y=30.505400,edge,20,5,6.773333333332644,6.773333333332644,0.0,0.0,6.773333333332644,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=32.791400<->AISLE:x=5.130800:y=32.791400,edge,23,8,7.789333333332536,7.789333333332536,0.0,0.0,7.789333333332536,0.0,1,0.0,A001
EDGE:AISLE:x=4.724400:y=35.077400<->AISLE:x=5.130800:y=35.077400,edge,17,6,5.757333333332113,5.757333333332113,0.0,0.0,5.757333333332113,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=16.027400<->AISLE:x=5.537200:y=16.027400,edge,20,7,6.773333333332673,6.773333333332673,0.0,0.0,6.773333333332673,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=19.075400<->AISLE:x=5.537200:y=19.075400,edge,14,6,4.741333333331909,4.741333333331909,0.0,0.0,4.741333333331909,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=21.361400<->AISLE:x=5.537200:y=21.361400,edge,29,8,9.821333333332447,9.821333333332447,0.0,0.0,9.821333333332447,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=23.647400<->AISLE:x=5.537200:y=23.647400,edge,34,7,11.514666666664112,11.514666666664112,0.0,0.0,11.514666666664112,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=25.933400<->AISLE:x=5.537200:y=25.933400,edge,24,7,8.127999999998451,8.127999999998451,0.0,0.0,8.127999999998451,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=28.219400<->AISLE:x=5.537200:y=28.219400,edge,31,7,10.498666666664548,10.498666666664548,0.0,0.0,10.498666666664548,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=30.505400<->AISLE:x=5.537200:y=30.505400,edge,20,5,6.773333333332644,6.773333333332644,0.0,0.0,6.773333333332644,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=32.791400<->AISLE:x=5.537200:y=32.791400,edge,25,8,8.466666666665844,8.466666666665844,0.0,0.0,8.466666666665844,0.0,1,0.0,A001
EDGE:AISLE:x=5.130800:y=35.077400<->AISLE:x=5.537200:y=35.077400,edge,17,6,5.757333333332113,5.757333333332113,0.0,0.0,5.757333333332113,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=16.027400<->AISLE:x=5.994400:y=16.027400,edge,20,7,7.619999999997361,7.619999999997361,0.0,0.0,7.619999999997361,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=19.075400<->AISLE:x=5.994400:y=19.075400,edge,18,6,6.85799999999216,6.85799999999216,0.0,0.0,6.85799999999216,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=21.361400<->AISLE:x=5.994400:y=21.361400,edge,29,8,11.04899999999553,11.04899999999553,0.0,0.0,11.04899999999553,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=23.647400<->AISLE:x=5.994400:y=23.647400,edge,38,7,14.477999999984775,14.477999999984775,0.0,0.0,14.477999999984775,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=25.933400<->AISLE:x=5.994400:y=25.933400,edge,32,7,12.191999999990685,12.191999999990685,0.0,0.0,12.191999999990685,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=28.219400<->AISLE:x=5.994400:y=28.219400,edge,29,7,11.048999999990201,11.048999999990201,0.0,0.0,11.048999999990201,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=30.505400<->AISLE:x=5.994400:y=30.505400,edge,18,5,6.857999999997929,6.857999999997929,0.0,0.0,6.857999999997929,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=32.791400<->AISLE:x=5.994400:y=32.791400,edge,25,8,9.524999999996169,9.524999999996169,0.0,0.0,9.524999999996169,0.0,1,0.0,A001
EDGE:AISLE:x=5.537200:y=35.077400<->AISLE:x=5.994400:y=35.077400,edge,17,6,6.476999999994433,6.476999999994433,0.0,0.0,6.476999999994433,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=16.027400<->AISLE:x=6.400800:y=16.027400,edge,20,7,6.773333333332673,6.773333333332673,0.0,0.0,6.773333333332673,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=19.075400<->AISLE:x=6.400800:y=19.075400,edge,18,6,6.095999999998298,6.095999999998298,0.0,0.0,6.095999999998298,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=21.361400<->AISLE:x=6.400800:y=21.361400,edge,31,8,10.498666666665514,10.498666666665514,0.0,0.0,10.498666666665514,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=23.647400<->AISLE:x=6.400800:y=23.647400,edge,48,7,16.255999999995908,16.255999999995908,0.0,0.0,16.255999999995908,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=25.933400<->AISLE:x=6.400800:y=25.933400,edge,34,7,11.514666666664311,11.514666666664311,0.0,0.0,11.514666666664311,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=28.219400<->AISLE:x=6.400800:y=28.219400,edge,31,8,10.498666666664064,10.498666666664064,0.0,0.0,10.498666666664064,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=30.505400<->AISLE:x=6.400800:y=30.505400,edge,18,5,6.095999999999563,6.095999999999563,0.0,0.0,6.095999999999563,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=32.791400<->AISLE:x=6.400800:y=32.791400,edge,27,8,9.143999999999153,9.143999999999153,0.0,0.0,9.143999999999153,0.0,1,0.0,A001
EDGE:AISLE:x=5.994400:y=35.077400<->AISLE:x=6.400800:y=35.077400,edge,21,6,7.111999999998503,7.111999999998503,0.0,0.0,7.111999999998503,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=16.027400<->AISLE:x=6.807200:y=16.027400,edge,22,8,7.4506666666660095,7.4506666666660095,0.0,0.0,7.4506666666660095,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=19.075400<->AISLE:x=6.807200:y=19.075400,edge,18,6,6.095999999998298,6.095999999998298,0.0,0.0,6.095999999998298,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=21.361400<->AISLE:x=6.807200:y=21.361400,edge,31,8,10.498666666665514,10.498666666665514,0.0,0.0,10.498666666665514,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=23.647400<->AISLE:x=6.807200:y=23.647400,edge,52,7,17.610666666662524,17.610666666662524,0.0,0.0,17.610666666662524,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=25.933400<->AISLE:x=6.807200:y=25.933400,edge,44,7,14.901333333329944,14.901333333329944,0.0,0.0,14.901333333329944,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=28.219400<->AISLE:x=6.807200:y=28.219400,edge,29,8,9.821333333330983,9.821333333330983,0.0,0.0,9.821333333330983,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=30.505400<->AISLE:x=6.807200:y=30.505400,edge,22,6,7.450666666665953,7.450666666665953,0.0,0.0,7.450666666665953,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=32.791400<->AISLE:x=6.807200:y=32.791400,edge,29,8,9.821333333332461,9.821333333332461,0.0,0.0,9.821333333332461,0.0,1,0.0,A001
EDGE:AISLE:x=6.400800:y=35.077400<->AISLE:x=6.807200:y=35.077400,edge,21,6,7.111999999998503,7.111999999998503,0.0,0.0,7.111999999998503,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=16.027400<->AISLE:x=7.264400:y=16.027400,edge,22,8,8.381999999997362,8.381999999997362,0.0,0.0,8.381999999997362,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=19.075400<->AISLE:x=7.264400:y=19.075400,edge,22,6,8.381999999989773,8.381999999989773,0.0,0.0,8.381999999989773,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=21.361400<->AISLE:x=7.264400:y=21.361400,edge,37,8,14.09699999999188,14.09699999999188,0.0,0.0,14.09699999999188,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=23.647400<->AISLE:x=7.264400:y=23.647400,edge,50,7,19.049999999981083,19.049999999981083,0.0,0.0,19.049999999981083,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=25.933400<->AISLE:x=7.264400:y=25.933400,edge,48,8,18.287999999983413,18.287999999983413,0.0,0.0,18.287999999983413,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=28.219400<->AISLE:x=7.264400:y=28.219400,edge,35,8,13.334999999987872,13.334999999987872,0.0,0.0,13.334999999987872,0.0,1,0.0,A001
EDGE:AISLE:x=6.807200:y=30.505400<->AISLE:x=7.264400:y=30.505400,edge,24,6,9.14399999999668,9.14399999999668,0.0,0.0,9.14399999999668,0.0,1,0.0,A001
