waveNumber;reference;Size (US);quantityToPick (units);locations;operator
34191;6M2FJM;11.0;1;RC-01       ;Operator_18
34191;6M2FJM;11.0;1;RC-01       ;Operator_18
34191;6M2FJM;11.0;1;RC-01       ;Operator_18
34191;6M2FJM;12.0;1;RC-01       ;Operator_18
34191;6M2FJM;12.0;1;RC-01       ;Operator_18
34191;6M2FJM;12.0;1;RC-01       ;Operator_18
34191;6M2FJM;12.0;1;RC-01       ;Operator_18
34191;6M2FJM;11.0;1;RC-01       ;Operator_18
34190;ZRCYSH;10.0;1;P-13-11     ;Operator_17
34190;ZRCYSH;10.5;1;N-13-21     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;32ZKOX;8.5;1;M-13-11     ;Operator_17
34190;Q50W5L;10.0;1;L-05-23     ;Operator_17
34190;ZRCYSH;11.0;1;L-15-12     ;Operator_17
34190;ZRCYSH;8.5;1;J-08-13     ;Operator_17
34190;ZRCYSH;9.5;1;I-13-11     ;Operator_17
34190;8N10W9;10.5;1;H-08-23     ;Operator_17
34190;8N10W9;10.0;1;H-08-22     ;Operator_17
34190;8N10W9;9.5;1;H-08-11     ;Operator_17
34190;8N10W9;9.0;1;H-06-13     ;Operator_17
34190;8N10W9;8.0;1;H-06-11     ;Operator_17
34189;I1KDJ0;12.0;1;I-10-22     ;Operator_24
34189;LXJQVG;8.5;1;P-03-21     ;Operator_24
34189;LXJQVG;8.5;1;P-03-21     ;Operator_24
34189;LXJQVG;8.5;1;P-03-21     ;Operator_24
34189;LXJQVG;8.0;1;P-04-23     ;Operator_24
34189;LXJQVG;8.0;1;P-04-23     ;Operator_24
34189;LXJQVG;8.0;1;P-04-23     ;Operator_24
34189;LXJQVG;8.0;1;P-04-23     ;Operator_24
34189;KTDZY0;7.0;1;M-20-21     ;Operator_24
34189;KTDZY0;8.5;1;M-20-12     ;Operator_24
34189;KTDZY0;8.0;1;M-20-22     ;Operator_24
34189;KTDZY0;9.5;1;M-20-13     ;Operator_24
34189;KTDZY0;9.5;1;M-20-13     ;Operator_24
34189;KTDZY0;9.0;1;M-20-23     ;Operator_24
34189;KTDZY0;9.0;1;M-20-23     ;Operator_24
34189;LXJQVG;8.5;1;J-22-11     ;Operator_24
34189;LXJQVG;8.5;1;J-22-11     ;Operator_24
34189;LXJQVG;8.5;1;J-22-11     ;Operator_24
34189;LXJQVG;8.5;1;J-22-11     ;Operator_24
34189;SMMRK3;9.5;1;L-18-11     ;Operator_24
34189;LXJQVG;8.0;1;J-22-21     ;Operator_24
34189;LXJQVG;8.0;1;J-22-21     ;Operator_24
34189;I1KDJ0;12.0;1;I-10-22     ;Operator_24
34188;O7AXAK;9.5;1;P-03-21     ;Operator_17
34188;HLOISD;8.0;1;P-06-23     ;Operator_17
34188;WRRW1W;8.5;1;M-07-22     ;Operator_17
34188;Q50W5L;9.0;1;L-05-21     ;Operator_17
34188;Q50W5L;9.0;1;L-05-21     ;Operator_17
34188;Q50W5L;9.0;1;L-05-21     ;Operator_17
34188;Q50W5L;9.0;1;L-05-21     ;Operator_17
34188;Q50W5L;9.5;1;L-05-22     ;Operator_17
34188;Q50W5L;9.5;1;L-05-22     ;Operator_17
34188;JEGRCL;8.0;1;J-13-23     ;Operator_17
34188;AHR20O;10.5;1;J-23-11     ;Operator_17
34188;AHR20O;10.0;1;J-21-13     ;Operator_17
34188;AHR20O;10.0;1;J-21-13     ;Operator_17
34188;AHR20O;10.0;1;J-21-13     ;Operator_17
34188;AHR20O;10.0;1;J-21-13     ;Operator_17
34188;AHR20O;13.0;1;J-23-23     ;Operator_17
34188;AHR20O;13.0;1;J-23-23     ;Operator_17
34188;WRRW1W;11.0;1;I-09-11     ;Operator_17
34188;I1KDJ0;12.0;1;I-10-22     ;Operator_17
34188;I1KDJ0;12.0;1;I-10-22     ;Operator_17
34188;8N10W9;12.0;1;H-10-22     ;Operator_17
34188;8N10W9;10.0;1;H-08-22     ;Operator_17
34188;8N10W9;8.0;1;H-06-21     ;Operator_17
34187;Q50W5L;9.0;1;L-05-21     ;Operator_24
34187;Q50W5L;9.0;1;L-05-21     ;Operator_24
34187;Q50W5L;9.0;1;L-05-21     ;Operator_24
34187;Q50W5L;9.0;1;L-05-21     ;Operator_24
34187;Q50W5L;9.0;1;L-05-21     ;Operator_24
34187;Q50W5L;9.5;1;L-05-22     ;Operator_24
34187;Q50W5L;9.5;1;L-05-22     ;Operator_24
34187;Q50W5L;9.5;1;L-05-22     ;Operator_24
34187;Q50W5L;9.5;1;L-05-22     ;Operator_24
34187;AHR20O;13.0;1;J-23-23     ;Operator_24
34187;AHR20O;13.0;1;J-23-23     ;Operator_24
34187;AHR20O;13.0;1;J-23-23     ;Operator_24
34187;AHR20O;13.0;1;J-23-23     ;Operator_24
34187;AHR20O;10.5;1;J-23-11     ;Operator_24
34187;AHR20O;10.5;1;J-23-11     ;Operator_24
34187;AHR20O;10.5;1;J-23-11     ;Operator_24
34187;AHR20O;10.5;1;J-23-11     ;Operator_24
34187;AHR20O;10.5;1;J-23-11     ;Operator_24
34186;Q50W5L;9.0;1;L-05-21     ;Operator_8
34186;Q50W5L;9.0;1;L-05-21     ;Operator_8
34186;Q50W5L;9.0;1;L-05-21     ;Operator_8
34186;Q50W5L;13.0;1;L-07-23     ;Operator_8
34186;Q50W5L;13.0;1;L-07-23     ;Operator_8
34186;Q50W5L;9.5;1;L-05-22     ;Operator_8
34186;AHR20O;13.0;1;J-23-23     ;Operator_8
34185;32ZKOX;8.5;1;M-13-11     ;Operator_24
34185;32ZKOX;8.5;1;M-13-11     ;Operator_24
34185;6M2FJM;12.0;1;I-24-12     ;Operator_24
34185;6M2FJM;12.0;1;I-24-12     ;Operator_24
34185;6M2FJM;11.0;1;I-24-22     ;Operator_24
34185;6M2FJM;11.0;1;I-24-22     ;Operator_24
34185;6M2FJM;11.0;1;I-24-22     ;Operator_24
34184;6N3PKW;7.0;1;RC-01       ;Operator_18
34184;I1KDJ0;12.0;1;I-10-22     ;Operator_18
34184;I1KDJ0;12.0;1;I-10-22     ;Operator_18
34184;I1KDJ0;12.0;1;I-10-22     ;Operator_18
34184;6M2FJM;12.0;1;RC-01       ;Operator_18
34184;6M2FJM;11.0;1;RC-01       ;Operator_18
34184;6M2FJM;12.0;1;RC-01       ;Operator_18
34184;6M2FJM;12.0;1;RC-01       ;Operator_18
34184;TB6WIP;9.5;1;L-22-23     ;Operator_18
34184;U95NWB;10.5;1;M-21-21     ;Operator_18
34184;AHR20O;13.0;1;J-23-23     ;Operator_18
34184;AHR20O;13.0;1;J-23-23     ;Operator_18
34184;AHR20O;13.0;1;J-23-23     ;Operator_18
34184;JEGRCL;12.0;1;J-17-11     ;Operator_18
34184;I1KDJ0;10.5;1;I-08-23     ;Operator_18
34184;I1KDJ0;10.5;1;I-08-23     ;Operator_18
34184;I1KDJ0;8.5;1;I-06-22     ;Operator_18
34184;I1KDJ0;8.5;1;I-06-22     ;Operator_18
34184;I1KDJ0;8.5;1;I-06-22     ;Operator_18
34183;Q50W5L;9.0;1;L-05-21     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;13.0;1;J-23-23     ;Operator_8
34183;AHR20O;10.0;1;J-22-22     ;Operator_8
34183;AHR20O;10.0;1;J-22-22     ;Operator_8
34183;AHR20O;13.0;1;J-22-22     ;Operator_8
34183;AHR20O;13.0;1;J-22-22     ;Operator_8
34183;AHR20O;10.5;1;J-22-22     ;Operator_8
34183;AHR20O;10.5;1;J-22-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;11.0;1;I-24-22     ;Operator_8
34183;6M2FJM;12.0;1;I-24-12     ;Operator_8
34183;6M2FJM;12.0;1;I-24-12     ;Operator_8
34182;1D2ILZ;9.0;1;P-21-21     ;Operator_17
34182;1D2ILZ;9.0;1;P-21-21     ;Operator_17
34182;F29V5I;12.0;1;P-04-22     ;Operator_17
34182;1D2ILZ;9.0;1;P-04-22     ;Operator_17
34182;5P2MVG;10.0;1;P-09-13     ;Operator_17
34182;1D2ILZ;10.0;1;P-17-23     ;Operator_17
34182;1D2ILZ;10.0;1;P-17-23     ;Operator_17
34182;APQKWK;10.0;1;O-24-21     ;Operator_17
34182;APQKWK;11.0;1;O-24-21     ;Operator_17
34182;APQKWK;12.0;1;O-24-21     ;Operator_17
34182;TB6WIP;10.5;1;O-16-13     ;Operator_17
34182;9KHDG3;9.0;1;O-13-23     ;Operator_17
34182;9KHDG3;9.0;1;O-13-23     ;Operator_17
34182;9KHDG3;8.5;1;O-13-23     ;Operator_17
34182;9KHDG3;8.0;1;O-13-23     ;Operator_17
34182;9KHDG3;8.0;1;O-13-23     ;Operator_17
34182;K3YA1X;8.0;1;O-01-23     ;Operator_17
34182;K3YA1X;8.0;1;O-01-23     ;Operator_17
34182;K3YA1X;8.5;1;O-01-23     ;Operator_17
34182;K3YA1X;8.5;1;O-01-23     ;Operator_17
34182;Q50W5L;10.0;1;L-05-23     ;Operator_17
34182;SMMRK3;10.5;1;L-18-13     ;Operator_17
34182;YKQY4X;9.0;1;K-19-23     ;Operator_17
34182;AHR20O;10.5;1;J-23-11     ;Operator_17
34182;I1KDJ0;9.0;1;I-06-23     ;Operator_17
34182;I1KDJ0;9.0;1;I-06-23     ;Operator_17
34181;70EPUK;8.5;1;K-22-11     ;Operator_18
34181;1D2ILZ;12.0;1;P-04-22     ;Operator_18
34181;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34181;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34181;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34181;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34181;70EPUK;8.5;1;P-20-21     ;Operator_18
34181;F29V5I;10.0;1;O-16-21     ;Operator_18
34181;O9YFO8;12.0;1;O-13-21     ;Operator_18
34181;O9YFO8;12.0;1;O-13-21     ;Operator_18
34181;O9YFO8;12.0;1;O-13-21     ;Operator_18
34181;JUUL5B;12.0;1;O-13-23     ;Operator_18
34181;9KHDG3;8.5;1;O-13-23     ;Operator_18
34181;9KHDG3;9.0;1;O-13-23     ;Operator_18
34181;32ZKOX;8.5;1;M-13-11     ;Operator_18
34181;32ZKOX;8.5;1;M-13-11     ;Operator_18
34181;8D9SAW;6.5;1;M-13-23     ;Operator_18
34181;RAUDQ6;8.0;1;M-14-22     ;Operator_18
34181;SMMRK3;11.0;1;L-20-11     ;Operator_18
34181;SMMRK3;12.0;1;L-20-12     ;Operator_18
34181;D05ZS7;11.0;1;K-08-11     ;Operator_18
34181;D05ZS7;11.0;1;K-08-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34181;05W6TK;9.5;1;J-07-21     ;Operator_18
34180;X31OGS;11.0;1;P-20-23     ;Operator_18
34180;X31OGS;11.0;1;I-13-22     ;Operator_18
34180;TB6WIP;13.0;1;N-06-13     ;Operator_18
34180;TB6WIP;13.0;1;N-06-13     ;Operator_18
34180;TB6WIP;13.0;1;N-06-13     ;Operator_18
34180;TB6WIP;13.0;1;N-06-13     ;Operator_18
34180;TB6WIP;10.0;1;N-06-22     ;Operator_18
34180;TB6WIP;10.0;1;N-06-22     ;Operator_18
34180;TB6WIP;10.0;1;N-06-22     ;Operator_18
34180;1D2ILZ;10.0;1;P-17-23     ;Operator_18
34180;70EPUK;8.0;1;O-14-13     ;Operator_18
34180;1D2ILZ;10.0;1;O-03-21     ;Operator_18
34180;70EPUK;8.0;1;O-03-21     ;Operator_18
34180;TB6WIP;10.0;1;O-22-23     ;Operator_18
34180;X31OGS;11.0;1;O-22-23     ;Operator_18
34180;X31OGS;11.0;1;O-22-23     ;Operator_18
34180;X31OGS;11.0;1;O-22-23     ;Operator_18
34180;X31OGS;11.0;1;O-22-23     ;Operator_18
34180;XFQ9CP;7.0;1;L-24-13     ;Operator_18
34180;EAJXUV;11.0;1;K-20-21     ;Operator_18
34180;05W6TK;10.5;1;J-07-23     ;Operator_18
34179;70EPUK;9.5;1;P-13-21     ;Operator_18
34179;70EPUK;9.5;1;P-03-21     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;10.0;1;N-06-22     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34179;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;9.0;1;N-06-21     ;Operator_18
34178;TB6WIP;5.0;1;N-04-21     ;Operator_18
34178;TB6WIP;5.0;1;N-04-21     ;Operator_18
34178;1D2ILZ;10.5;1;P-17-23     ;Operator_18
34178;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34178;1D2ILZ;12.0;1;P-17-23     ;Operator_18
34178;YKQY4X;6.0;1;K-19-23     ;Operator_18
34177;TB6WIP;9.0;1;N-06-21     ;Operator_18
34177;JUUL5B;9.5;1;O-13-23     ;Operator_18
34177;JUUL5B;9.5;1;O-13-23     ;Operator_18
34177;JUUL5B;9.5;1;P-19-13     ;Operator_18
34177;1D2ILZ;10.5;1;P-17-23     ;Operator_18
34177;70EPUK;9.5;1;P-13-21     ;Operator_18
34177;70EPUK;13.0;1;P-13-21     ;Operator_18
34177;70EPUK;13.0;1;P-13-21     ;Operator_18
34177;TB6WIP;9.0;1;P-04-22     ;Operator_18
34177;84ABYS;8.5;1;P-04-22     ;Operator_18
34177;84ABYS;8.5;1;P-04-22     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;YKQY4X;10.0;1;O-14-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34177;AHR20O;10.5;1;J-23-11     ;Operator_18
34176;AHR20O;9.0;1;J-21-11     ;Operator_8
34176;AHR20O;9.0;1;J-21-11     ;Operator_8
34176;AHR20O;9.0;1;J-21-11     ;Operator_8
34176;AHR20O;9.0;1;J-21-11     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-21-21     ;Operator_8
34176;AHR20O;9.0;1;J-22-22     ;Operator_8
34176;AHR20O;9.0;1;J-22-22     ;Operator_8
34176;AHR20O;9.0;1;J-22-22     ;Operator_8
34176;AHR20O;9.0;1;J-22-22     ;Operator_8
34176;AHR20O;10.5;1;J-22-22     ;Operator_8
34176;AHR20O;10.5;1;J-22-22     ;Operator_8
34175;D05ZS7;11.0;1;K-08-11     ;Operator_18
34175;D05ZS7;11.0;1;K-08-11     ;Operator_18
34175;D05ZS7;11.0;1;K-08-11     ;Operator_18
34175;D05ZS7;11.0;1;K-08-11     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34175;D05ZS7;11.0;1;K-08-21     ;Operator_18
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;13.0;1;N-06-13     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34174;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;9.0;1;N-06-21     ;Operator_17
34173;TB6WIP;10.0;1;N-06-22     ;Operator_17
34173;TB6WIP;10.0;1;N-06-22     ;Operator_17
34173;TB6WIP;10.0;1;N-06-22     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34173;TB6WIP;11.0;1;N-06-12     ;Operator_17
34172;D8AMD3;12.0;1;P-04-22     ;Operator_8
34172;EYEOXS;4.5;1;P-04-22     ;Operator_8
34172;EYEOXS;4.5;1;O-15-12     ;Operator_8
34172;EYEOXS;4.5;1;O-15-12     ;Operator_8
34172;EYEOXS;5.0;1;O-15-12     ;Operator_8
34172;YKQY4X;10.0;1;O-14-11     ;Operator_8
34172;YKQY4X;10.0;1;O-14-11     ;Operator_8
34172;YKQY4X;10.0;1;O-14-11     ;Operator_8
34172;V7JUQL;13.0;1;J-06-11     ;Operator_8
34172;V7JUQL;13.0;1;J-06-11     ;Operator_8
34172;05W6TK;12.0;1;J-09-12     ;Operator_8
34172;05W6TK;12.0;1;J-09-12     ;Operator_8
34172;05W6TK;12.0;1;J-09-12     ;Operator_8
34172;05W6TK;12.0;1;J-09-12     ;Operator_8
34172;YKQY4X;10.0;1;K-19-23     ;Operator_8
34172;YKQY4X;10.0;1;K-19-23     ;Operator_8
34172;YKQY4X;10.0;1;K-19-23     ;Operator_8
34172;YKQY4X;9.0;1;K-19-23     ;Operator_8
34172;V7JUQL;13.0;1;K-17-23     ;Operator_8
34172;H51IVV;7.0;1;K-15-21     ;Operator_8
34172;D05ZS7;11.0;1;K-08-21     ;Operator_8
34172;D05ZS7;7.5;1;K-04-12     ;Operator_8
34171;05W6TK;9.0;1;J-05-12     ;Operator_18
34171;9KHDG3;9.0;1;O-13-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;11.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;11.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;5IXVJ1;10.0;1;O-09-23     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;9.0;1;O-02-21     ;Operator_18
34171;05W6TK;12.0;1;J-09-12     ;Operator_18
34171;05W6TK;12.0;1;J-09-12     ;Operator_18
34171;05W6TK;9.0;1;J-01-21     ;Operator_18
34171;05W6TK;9.0;1;J-01-21     ;Operator_18
34171;05W6TK;9.0;1;J-01-21     ;Operator_18
34171;05W6TK;9.0;1;J-01-21     ;Operator_18
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;10.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;8.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;8.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;8.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;5IXVJ1;9.0;1;O-09-23     ;Operator_8
34170;JUUL5B;12.0;1;P-19-13     ;Operator_8
34170;U8203G;9.0;1;O-22-23     ;Operator_8
34170;U8203G;9.0;1;K-20-12     ;Operator_8
34170;U8203G;9.0;1;K-20-12     ;Operator_8
34169;1D2ILZ;12.0;1;P-17-23     ;Operator_17
34169;1D2ILZ;12.0;1;P-17-23     ;Operator_17
34169;1D2ILZ;12.0;1;P-17-23     ;Operator_17
34169;DNLEH7;12.0;1;P-21-11     ;Operator_17
34169;U8203G;6.5;1;O-22-23     ;Operator_17
34169;T3NVTG;10.0;1;O-18-23     ;Operator_17
34169;G8ASPE;10.5;1;L-08-22     ;Operator_17
34169;V7JUQL;13.0;1;K-17-23     ;Operator_17
34169;U8203G;9.5;1;K-20-12     ;Operator_17
34169;U8203G;9.0;1;K-20-12     ;Operator_17
34169;IPGA7X;9.0;1;K-24-12     ;Operator_17
34169;IPGA7X;9.0;1;K-24-12     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
34169;2T1DJM;13.0;1;I-18-23     ;Operator_17
