codCustomer;orderNumber;orderToCollect;Reference;Size (US);quantity (units);creationDate;waveNumber;operator
C0000418            ;123588;6;IA7X1P;12;1;12/10/2023 07:55;42929;Operator_1
C0000418            ;123588;5;IA7X1P;11;1;12/10/2023 07:55;42929;Operator_1
C0000418            ;123588;1;8D9SAW;12;1;12/10/2023 07:55;42929;Operator_1
C0000418            ;123588;10;8N10W9;95;2;12/10/2023 07:55;42928;Operator_1
C0000418            ;123588;9;8N10W9;85;1;12/10/2023 07:55;42928;Operator_1
C0000418            ;123588;4;IA7X1P;105;2;12/10/2023 07:55;42928;Operator_1
C0000418            ;123588;3;W25EZN;105;2;12/10/2023 07:55;42928;Operator_1
C0000418            ;123588;2;W25EZN;95;1;12/10/2023 07:55;42928;Operator_1
C0000415            ;123587;1;I1KDJ0;105;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;27;7BU1V7;12;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;26;7BU1V7;11;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;25;7BU1V7;105;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;24;7BU1V7;10;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;23;7BU1V7;95;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;22;XUZJ74;11;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;21;XUZJ74;105;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;20;XUZJ74;10;2;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;19;XUZJ74;95;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;18;XUZJ74;9;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;16;SMMRK3;105;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;15;SMMRK3;10;2;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;14;SMMRK3;95;1;12/10/2023 07:55;42928;Operator_1
C0000414            ;123586;17;XUZJ74;85;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;13;SMMRK3;85;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;12;SMMRK3;8;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;11;8N10W9;12;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;10;IA7X1P;10;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;9;IA7X1P;95;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;8;IA7X1P;9;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;7;IA7X1P;8;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;6;W25EZN;11;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;5;W25EZN;105;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;4;W25EZN;9;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;3;W25EZN;8;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;2;LXJQVG;13;2;12/10/2023 07:55;42927;Operator_6
C0000414            ;123586;1;Z8KPP8;12;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123585;2;E5CISL;10;1;12/10/2023 07:55;42927;Operator_6
C0000414            ;123585;1;E5CISL;9;1;12/10/2023 07:55;42927;Operator_6
C0000411            ;123584;1;V7JUQL;10;1;12/10/2023 07:55;42927;Operator_6
C0000411            ;123583;2;O7AXAK;11;1;12/10/2023 07:55;42927;Operator_6
C0000411            ;123583;1;RUUOCB;105;1;12/10/2023 07:55;42927;Operator_6
C0000404            ;123582;1;37VA62;9;1;12/10/2023 07:55;42927;Operator_6
C0000392            ;123581;3;37VA62;11;1;12/10/2023 07:55;42927;Operator_6
C0000392            ;123581;2;37VA62;10;1;12/10/2023 07:55;42927;Operator_6
C0000392            ;123581;1;37VA62;9;1;12/10/2023 07:55;42927;Operator_6
C0000387            ;123580;2;SMMRK3;85;1;12/10/2023 07:55;42926;Operator_1
C0000387            ;123580;1;SMMRK3;8;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123579;1;JUUL5B;10;2;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;24;7BU1V7;12;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;23;7BU1V7;11;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;22;7BU1V7;10;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;21;8E9F1P;14;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;20;8E9F1P;12;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;19;8E9F1P;11;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;18;8E9F1P;95;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;16;XUZJ74;14;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;15;XUZJ74;11;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;14;XUZJ74;105;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;13;XUZJ74;10;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;10;2OAVPY;15;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;9;2OAVPY;12;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;8;2OAVPY;11;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;7;2OAVPY;10;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;5;SMMRK3;13;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;4;SMMRK3;12;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;3;SMMRK3;11;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;2;SMMRK3;10;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;1;SMMRK3;9;1;12/10/2023 07:55;42926;Operator_1
C0000381            ;123578;17;8E9F1P;9;2;12/10/2023 07:55;42925;Operator_6
C0000381            ;123578;12;XUZJ74;9;1;12/10/2023 07:55;42925;Operator_6
C0000381            ;123578;11;XUZJ74;85;1;12/10/2023 07:55;42925;Operator_6
C0000381            ;123578;6;2OAVPY;9;1;12/10/2023 07:55;42925;Operator_6
C0000381            ;123577;2;V7JUQL;13;1;12/10/2023 07:55;42925;Operator_6
C0000381            ;123577;1;V7JUQL;12;1;12/10/2023 07:55;42925;Operator_6
C0000381            ;123576;1;K3YA1X;10;4;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;6;8N10W9;11;2;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;5;8N10W9;10;1;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;4;8N10W9;85;1;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;3;AKP0A7;13;1;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;2;AKP0A7;105;2;12/10/2023 07:55;42925;Operator_6
C0000374            ;123575;1;AKP0A7;10;2;12/10/2023 07:55;42925;Operator_6
C0000370            ;123574;1;SMMRK3;9;2;12/10/2023 07:55;42925;Operator_6
C0000370            ;123573;1;ZRCYSH;105;1;12/10/2023 07:55;42925;Operator_6
C0000368            ;123572;36;SMMRK3;12;1;12/10/2023 07:55;42925;Operator_6
C0000368            ;123572;35;SMMRK3;11;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;34;SMMRK3;105;2;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;33;SMMRK3;10;2;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;32;8N10W9;13;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;31;8N10W9;12;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;30;8N10W9;11;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;29;8N10W9;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;28;8N10W9;10;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;26;TBCCF7;11;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;25;56TC1Z;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;23;ZRCYSH;12;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;22;ZRCYSH;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;19;IA7X1P;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;17;W25EZN;12;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;16;W25EZN;11;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;15;B24J86;11;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;14;B24J86;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;13;B24J86;10;2;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;12;Q50W5L;12;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;11;Q50W5L;105;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;1;2LPO6D;10;1;12/10/2023 07:55;42924;Operator_1
C0000368            ;123572;27;8N10W9;95;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;24;56TC1Z;9;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;21;ZRCYSH;10;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;20;ZRCYSH;7;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;18;IA7X1P;9;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;10;Q50W5L;10;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;9;Q50W5L;95;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;8;Q50W5L;8;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;7;DGAONE;7;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;6;DGAONE;65;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;5;DGAONE;6;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;4;AHR20O;9;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;3;WRRW1W;9;1;12/10/2023 07:55;42923;Operator_6
C0000368            ;123572;2;WRRW1W;8;1;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;7;8N10W9;12;2;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;6;8N10W9;9;2;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;5;RAUDQ6;12;1;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;4;RAUDQ6;105;1;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;3;RAUDQ6;95;1;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;2;56TC1Z;12;1;12/10/2023 07:55;42923;Operator_6
C0000366            ;123571;1;56TC1Z;9;1;12/10/2023 07:55;42923;Operator_6
C0000354            ;123570;3;V7JUQL;13;1;12/10/2023 07:55;42923;Operator_6
C0000354            ;123570;2;V7JUQL;12;2;12/10/2023 07:55;42922;Operator_1
C0000354            ;123570;1;V7JUQL;85;1;12/10/2023 07:55;42922;Operator_1
C0000347            ;123569;2;EAJXUV;105;21;12/10/2023 07:55;42922;Operator_1
C0000347            ;123569;1;EAJXUV;95;8;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;6;CU53FM;12;1;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;5;CU53FM;10;1;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;4;XUZJ74;10;1;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;3;XUZJ74;9;1;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;2;SMMRK3;10;1;12/10/2023 07:55;42921;Operator_6
C0000341            ;123568;1;SMMRK3;6;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;18;SMMRK3;13;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;17;SMMRK3;12;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;16;SMMRK3;11;2;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;15;SMMRK3;105;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;14;SMMRK3;10;3;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;13;SMMRK3;85;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;12;SMMRK3;8;2;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;1;WRRW1W;14;1;12/10/2023 07:55;42921;Operator_6
C0000338            ;123567;11;UHYJ3A;11;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;10;UHYJ3A;10;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;9;UHYJ3A;95;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;8;UHYJ3A;9;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;7;UHYJ3A;8;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;6;8D9SAW;11;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;5;8D9SAW;105;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;4;8D9SAW;95;3;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;3;8D9SAW;8;2;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;2;8D9SAW;75;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123567;1;WRRW1W;14;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123566;1;F29V5I;10;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123565;2;V7JUQL;12;1;12/10/2023 07:55;42920;Operator_1
C0000338            ;123565;1;V7JUQL;85;1;12/10/2023 07:55;42920;Operator_1
C0000337            ;123564;22;7BU1V7;10;1;12/10/2023 07:55;42920;Operator_1
C0000337            ;123564;20;SMMRK3;11;1;12/10/2023 07:55;42920;Operator_1
C0000337            ;123564;21;WH1BJI;10;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;19;8N10W9;12;2;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;18;8N10W9;95;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;17;U95NWB;6;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;16;NJVZEL;6;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;15;QVFB0Q;12;3;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;14;KTDZY0;65;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;13;KTDZY0;6;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;12;AKP0A7;105;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;11;AKP0A7;95;2;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;10;AKP0A7;9;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;9;8D9SAW;105;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;8;32ZKOX;75;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;7;WGHG3L;10;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;6;WGHG3L;85;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;5;WGHG3L;75;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;4;JEGRCL;12;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;3;JEGRCL;105;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;2;JEGRCL;7;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123564;1;TB6WIP;7;1;12/10/2023 07:55;42919;Operator_1
C0000337            ;123563;1;8D9SAW;65;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;22;SMMRK3;12;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;21;SMMRK3;11;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;20;SMMRK3;95;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;19;SMMRK3;9;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;18;SMMRK3;7;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;17;8N10W9;105;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;16;8N10W9;10;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;15;8N10W9;8;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;14;8N10W9;7;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;13;J3FI7N;95;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;12;W25EZN;13;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;11;W25EZN;11;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;10;W25EZN;85;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;9;8D9SAW;105;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;8;8D9SAW;9;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;7;LXJQVG;10;2;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;6;WGHG3L;10;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;5;WGHG3L;95;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;4;QTMT7N;8;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;3;2LPO6D;11;1;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;2;2LPO6D;9;2;12/10/2023 07:55;42918;Operator_1
C0000325            ;123562;1;2Z7ZEP;7;1;12/10/2023 07:55;42917;Operator_1
C0000323            ;123561;1;V7JUQL;85;1;12/10/2023 07:55;42917;Operator_1
C0000322            ;123560;1;WRRW1W;11;1;12/10/2023 07:55;42917;Operator_1
C0000318            ;123559;2;K3YA1X;115;2;12/10/2023 07:55;42917;Operator_1
C0000318            ;123559;1;K3YA1X;10;2;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;19;7BU1V7;13;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;18;7BU1V7;95;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;17;SMMRK3;13;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;16;8N10W9;13;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;14;IA7X1P;11;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;13;1ENECA;12;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;11;AKP0A7;13;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;10;AKP0A7;12;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;9;AKP0A7;11;2;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;8;AKP0A7;105;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;7;AKP0A7;10;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;6;AKP0A7;95;2;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;3;TNAHD4;105;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;2;TNAHD4;10;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;1;UDF17E;95;1;12/10/2023 07:55;42917;Operator_1
C0000313            ;123558;15;NJVZEL;9;1;12/10/2023 07:55;42916;Operator_8
C0000313            ;123558;12;1ENECA;9;1;12/10/2023 07:55;42916;Operator_8
C0000313            ;123558;5;AKP0A7;9;1;12/10/2023 07:55;42916;Operator_8
C0000313            ;123558;4;AKP0A7;8;1;12/10/2023 07:55;42916;Operator_8
C0000313            ;123557;1;V7JUQL;10;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;16;SMMRK3;10;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;15;SMMRK3;8;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;14;56TC1Z;10;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;13;KTDZY0;105;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;12;KTDZY0;95;2;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;11;0LNUOV;95;2;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;10;5MNTT7;11;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;9;32ZKOX;10;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;7;WGHG3L;9;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;6;I1KDJ0;11;1;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;5;I1KDJ0;105;2;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;4;I1KDJ0;10;3;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;3;I1KDJ0;85;2;12/10/2023 07:55;42916;Operator_8
C0000303            ;123556;8;32ZKOX;8;1;12/10/2023 07:55;42915;Operator_4
C0000303            ;123556;2;I1KDJ0;8;1;12/10/2023 07:55;42915;Operator_4
C0000303            ;123556;1;WRRW1W;7;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123555;1;CD1NU9;6;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;22;XUZJ74;105;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;21;XUZJ74;10;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;20;XUZJ74;95;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;19;XUZJ74;9;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;18;WH1BJI;12;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;17;WH1BJI;11;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;16;WH1BJI;10;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;15;SMMRK3;11;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;14;SMMRK3;10;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;13;SMMRK3;9;3;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;12;8N10W9;105;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;11;ZRCYSH;11;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;10;IJBSQT;105;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;9;IA7X1P;12;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;8;IA7X1P;95;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;6;8D9SAW;11;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;3;AB9XBU;10;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;2;AB9XBU;95;1;12/10/2023 07:55;42915;Operator_4
C0000302            ;123554;7;1ENECA;9;1;12/10/2023 07:55;42914;Operator_8
C0000302            ;123554;5;8D9SAW;9;1;12/10/2023 07:55;42914;Operator_8
